MR32 ASCII
Name	Post fatigue 
Frequency	1500
Date	22-05-2023 12:05:53
"Time,s"	"RT RECTUS FEM.,uV"	"RT BICEPS FEM.,uV"	"RT LAT. GASTRO,uV"	"LT RECTUS FEM.,uV"	"LT TIB.ANT.,uV"	"LT BICEPS FEM.,uV"	"LT LAT. GASTRO,uV"	"RT TIB.ANT.,uV"
2.8427	-0.0741014	-7.19927	2.15524	-2.30358	3.27942	-1.31134	-10.3824	3.32594
2.8433	-0.378307	-10.5418	10.1027	-2.91035	4.18608	-1.62062	-5.75957	3.32594
2.8440	1.14662	-13.2844	16.4786	-3.52249	6.32734	0.210309	-4.54703	2.70891
2.8447	0.842416	-14.1986	17.4215	-2.91035	7.2533	2.35051	0.909406	-0.346139
2.8453	-1.59903	-12.9987	11.8987	-1.69144	6.01869	-0.395876	2.72822	-1.56515
2.8460	-2.51555	-11.456	1.84093	-0.778598	6.63599	-1.62062	-3.63762	-2.16713
2.8467	-0.686413	-11.7702	-3.95127	-0.778598	8.77726	1.12577	-7.0479	-2.78416
2.8473	0.842416	-12.6844	-1.21232	-0.778598	11.2079	2.04124	-3.03135	-0.346139
2.8480	-0.378307	-12.6844	5.7922	1.05245	15.4904	2.04124	0.909406	1.79089
2.8487	-0.686413	-12.6844	11.315	2.27673	16.7057	3.87216	3.63762	1.79089
2.8493	1.75503	-11.456	14.952	0.75175	14.8731	2.9567	6.13849	3.62693
2.8500	2.97576	-9.62759	22.8994	1.05245	16.0884	2.04124	5.22908	6.36594
2.8507	4.50459	-9.34191	31.1611	1.05245	16.7057	4.18144	0.606271	5.14693
2.8513	7.55445	-10.2561	27.165	-2.91035	12.4425	4.78763	-3.94076	1.4899
2.8520	6.94603	-9.94184	16.4786	-3.82855	11.8252	3.26598	-5.75957	-1.26416
2.8527	3.89228	-9.94184	16.7929	0.139611	12.4425	3.26598	-5.1533	-0.346139
2.8533	5.72531	-9.94184	27.4793	1.66459	8.46861	2.9567	-5.75957	2.40792
2.8540	7.25024	-8.7134	33.2715	1.05245	6.32734	3.57526	-3.94076	4.54495
2.8547	4.50459	-8.11346	29.0059	1.97066	10.6099	4.78763	3.33449	6.06495
2.8553	3.89228	-7.79921	22.2708	0.139611	11.8252	2.65979	5.83536	6.68198
2.8560	4.80879	-5.97082	24.1117	-1.0793	7.85131	0.519587	-2.12195	4.22891
2.8567	1.45083	-4.14244	32.0592	1.35852	6.32734	-0.395876	2.42508	2.40792
2.8573	-0.378307	-3.5425	33.5858	1.66459	7.2533	-0.705154	20.7648	5.14693
2.8580	2.36735	-5.05663	27.4793	1.35852	6.01869	1.74433	14.3231	10.038
2.8587	1.14662	-5.97082	20.1604	3.80171	3.89672	5.09691	-13.1106	10.64
2.8593	-1.90714	-4.74237	11.8987	4.41385	4.49473	3.26598	-13.7169	7.28397
2.8600	-0.0741014	-3.5425	11.315	3.18957	6.01869	2.04124	7.65417	6.36594
2.8607	2.06314	-5.05663	24.7403	3.80171	6.01869	2.65979	8.56357	10.339
2.8613	1.14662	-7.19927	31.1611	1.35852	6.32734	-1.00206	-6.36584	11.859
2.8620	0.230104	-8.7134	17.4215	-1.38537	7.85131	-4.05773	-12.2012	7.901
2.8627	0.230104	-8.42771	10.1027	-0.472529	10.8992	-0.0865979	-18.6428	6.06495
2.8633	-0.990619	-7.48495	24.1117	-0.166459	13.9665	2.9567	-30.5409	8.50298
2.8640	-0.686413	-8.42771	32.0592	-0.472529	11.5165	1.74433	-27.1306	6.98297
2.8647	1.14662	-10.856	22.8994	1.35852	5.42068	2.65979	-9.77612	0.571882
2.8653	2.06314	-11.1703	19.2175	-0.472529	2.35346	4.18144	0.909406	-3.38614
2.8660	4.80879	-9.34191	26.267	-2.60965	2.66211	4.49072	4.54703	-2.78416
2.8667	7.25024	-9.62759	28.6916	1.05245	2.0641	5.70309	10.3824	-0.346139
2.8673	7.55445	-9.62759	25.324	2.8835	0.540139	6.32165	16.5209	0.571882
2.8680	8.16676	-7.48495	21.3728	-0.472529	-0.385814	4.18144	20.7648	-0.030099
2.8687	9.38748	-9.02765	20.1604	0.139611	0.540139	1.43505	20.7648	-1.86614
2.8693	10.3001	-15.7413	19.5318	1.97066	1.75545	1.74433	10.9887	-2.78416
2.8700	13.3539	-19.7123	14.952	1.35852	2.66211	3.26598	0.606271	-0.948119
2.8707	14.2665	-17.8839	9.78837	0.75175	5.11203	2.65979	2.12195	-0.030099
2.8713	9.38748	-16.0555	9.78837	1.05245	7.54266	1.43505	0.303135	-3.08515
2.8720	6.02952	-16.6554	8.57605	0.139611	6.94465	2.65979	-21.6742	-4.6202
2.8727	7.55445	-15.7413	10.1027	-1.38537	7.85131	3.57526	-42.7421	-1.26416
2.8733	7.25024	-11.456	21.6871	-3.52249	9.08591	2.35051	-32.6628	-1.26416
2.8740	5.72531	-7.79921	21.0585	-3.52249	4.18608	2.35051	-5.75957	-6.75723
2.8747	4.19648	-5.97082	2.15524	-0.778598	-1.90978	4.18144	4.92595	-9.79723
2.8753	2.06314	-4.14244	-1.21232	-0.166459	-0.385814	2.35051	-3.33449	-9.49624
2.8760	0.53431	-2.91399	13.1559	-0.472529	0.829499	-0.705154	-8.86671	-9.49624
2.8767	2.06314	-1.39986	18.3195	-0.778598	-8.00563	-1.31134	-6.36584	-9.79723
2.8773	2.97576	4.99949	15.5806	-2.60965	-16.5514	-1.62062	-3.94076	-10.1133
2.8780	1.14662	8.68483	15.5806	-0.778598	-12.2882	-3.14227	-2.12195	-9.49624
2.8787	-1.29483	2.88542	17.1072	1.35852	-2.21843	-2.83299	-2.72822	-6.44119
2.8793	-1.90714	-1.71411	24.1117	-2.60965	1.4468	-2.2268	-9.16984	-2.78416
2.8800	-0.686413	-0.77135	28.3773	-4.13462	-1.00312	-2.83299	-9.16984	-0.030099
2.8807	-0.990619	-6.57076	17.6909	0.139611	-4.64905	-3.14227	2.42508	-0.346139
2.8813	-2.81975	-15.7413	6.42081	-0.778598	-9.5296	-1.31134	6.74476	-5.22218
2.8820	-2.81975	-16.6554	8.57605	-3.52249	-12.9055	-1.62062	-1.81881	-11.3323
2.8827	-0.990619	-15.427	15.8949	0.139611	-11.9795	-4.66392	-5.1533	-11.3323
2.8833	-0.0741014	-17.8839	19.2175	2.27673	-11.3622	-4.05773	-2.12195	-6.75723
2.8840	-0.378307	-17.2554	12.8416	-1.38537	-15.6447	-1.00206	-1.81881	-6.1402
2.8847	-0.686413	-13.2844	-1.21232	-0.778598	-22.3579	-2.2268	-0.303135	-9.79723
2.8853	1.14662	-9.62759	-5.47789	1.97066	-24.7885	-4.36701	4.2439	-12.5513
2.8860	2.97576	-5.97082	2.46954	0.75175	-19.0013	-1.62062	5.22908	-11.3323
2.8867	2.67155	-2.6283	3.68186	-0.778598	-12.9055	0.519587	4.2439	-4.92119
2.8873	2.36735	-0.485665	-2.73895	-0.166459	-15.9534	-2.2268	9.47298	3.32594
2.8880	3.89228	4.0853	-0.58371	-0.472529	-21.7406	-4.05773	14.9294	6.98297
2.8887	3.28386	12.6559	12.8416	-0.778598	-21.7406	-1.62062	11.8981	6.68198
2.8893	2.06314	21.1978	21.6871	-0.778598	-17.786	-0.395876	5.22908	7.901
2.8900	2.97576	24.2261	18.6338	-0.472529	-12.5968	0.210309	-1.51568	9.72199
2.8907	2.97576	16.5983	14.6377	-0.778598	-6.79032	0.828866	-12.5043	8.81902
2.8913	1.14662	5.31375	13.7396	-2.91035	-3.12509	1.43505	-18.6428	9.12001
2.8920	1.14662	1.65697	6.1065	-3.82855	1.75545	1.43505	-8.86671	9.72199
2.8927	1.14662	2.25691	-6.69022	-1.99751	6.94465	2.04124	0.606271	7.6
2.8933	-0.378307	-0.485665	-12.7967	-1.69144	3.58807	0.519587	-0.909406	6.68198
2.8940	-0.990619	-1.9998	-16.1643	-4.44069	-3.74239	-1.00206	-1.51568	5.46297
2.8947	-1.29483	-1.0856	-21.0585	-5.04746	-4.05104	-1.91753	-3.03135	-2.78416
2.8953	-1.59903	-1.9998	-21.0585	-3.21642	-2.52708	-3.14227	-9.47298	-12.2503
2.8960	-1.90714	-3.5425	-13.111	-4.44069	-5.88366	-3.14227	-5.75957	-11.9343
2.8967	-3.43207	-3.82818	-2.11034	-5.04746	-8.31428	-1.62062	2.42508	-5.22218
2.8973	-4.957	-4.14244	5.20849	-1.69144	-8.93159	-2.2268	-2.12195	0.571882
2.8980	-3.73627	-4.74237	3.05325	-0.472529	-9.5296	-1.91753	-7.65417	2.40792
2.8987	-2.81975	-5.37088	-3.95127	-1.69144	-8.62294	2.65979	-3.03135	-1.26416
2.8993	-4.957	-7.19927	-8.53115	-1.99751	-6.79032	3.57526	-0.606271	-4.92119
2.9000	-5.87351	-8.11346	-11.5844	-2.60965	-4.35969	-0.395876	0	-4.6202
2.9007	-5.2612	-8.11346	-14.009	-2.91035	-2.21843	-0.395876	5.22908	-4.30416
2.9013	-5.2612	-7.79921	-15.85	-0.778598	-4.64905	2.65979	6.44163	-5.22218
2.9020	-4.34858	-7.79921	-19.5318	-0.778598	-6.17302	2.65979	7.0479	-4.6202
2.9027	-4.34858	-8.11346	-23.7974	-3.52249	-1.00312	1.74433	13.4137	-4.00317
2.9033	-6.79003	-5.65657	-24.6954	-3.21642	5.11203	1.74433	11.5949	-4.30416
2.9040	-8.92337	-2.6283	-24.6954	-1.69144	5.71004	0.519587	-1.51568	-2.16713
2.9047	-8.61917	-2.31405	-25.6383	-1.69144	2.66211	-0.705154	-2.72822	-1.26416
2.9053	-7.39844	-3.22824	-29.2753	-1.69144	0.540139	-0.395876	7.35103	-4.92119
2.9060	-6.79003	-2.6283	-32.6429	-1.69144	3.27942	-0.0865979	3.94076	-7.35921
2.9067	-8.92337	-2.6283	-22.8994	-2.91035	7.85131	1.74433	-8.26044	-4.92119
2.9073	-12.5855	-0.485665	-1.52663	-1.99751	9.08591	3.57526	-6.06271	-0.346139
2.9080	-10.7564	4.0853	10.3721	-1.0793	8.77726	0.828866	4.54703	2.70891
2.9087	-6.17772	5.94225	4.26557	-1.38537	6.01869	-1.31134	7.35103	1.4899
2.9093	-6.79003	8.05632	-8.21684	-0.472529	-1.29248	-0.0865979	-3.33449	-7.05822
2.9100	-8.61917	11.4274	-16.1643	0.44568	-5.57501	-0.395876	-21.371	-17.7434
2.9107	-8.31496	8.68483	-18.3195	-0.472529	-6.17302	-2.2268	-29.6315	-20.4824
2.9113	-9.83989	4.71381	-15.85	-0.166459	-8.62294	-0.395876	-18.0366	-18.6463
2.9120	-10.1441	6.54219	-10.9558	-0.472529	-9.24024	1.43505	-6.06271	-18.0444
2.9127	-7.70265	8.05632	-6.69022	-2.60965	-6.79032	-0.0865979	-9.16984	-16.8254
2.9133	-7.09424	5.628	-5.47789	-2.91035	-6.79032	-1.31134	-11.8981	-14.9893
2.9140	-7.70265	5.628	-5.47789	-1.69144	-7.09897	-0.705154	-5.75957	-12.8523
2.9147	-6.48193	7.77064	-5.47789	-1.0793	-4.64905	-0.395876	-1.51568	-2.16713
2.9153	-6.79003	8.97052	-10.0578	-1.0793	-3.43374	0.519587	0.909406	16.1331
2.9160	-8.92337	11.4274	-14.952	-1.69144	-4.95771	-0.395876	6.74476	23.7632
2.9167	-9.53569	12.6559	-15.5357	-1.99751	-7.71627	-2.2268	10.3824	18.5862
2.9173	-9.83989	9.28477	-14.6377	-1.99751	-11.3622	-1.62062	9.77612	16.1331
2.9180	-9.53569	8.37058	-11.8987	-2.60965	-12.2882	1.43505	10.9887	20.7081
2.9187	-7.09424	12.3416	-6.37591	-2.60965	-9.24024	2.35051	10.6855	24.6812
2.9193	-7.09424	13.8557	-5.16359	-0.778598	-3.12509	0.210309	4.2439	29.2563
2.9200	-9.53569	10.7989	-8.53115	-0.472529	1.4468	-1.91753	-0.303135	31.6943
2.9207	-6.79003	9.59902	-6.37591	-1.38537	2.35346	-2.2268	-2.12195	28.0372
2.9213	-3.12786	8.68483	-2.42464	0.139611	4.49473	-1.31134	-4.54703	23.7632
2.9220	-5.2612	4.99949	-5.47789	1.05245	8.77726	-0.395876	-2.42508	22.5442
2.9227	-5.87351	3.17111	-7.00452	0.44568	8.46861	0.828866	2.72822	21.3252
2.9233	-2.51555	3.17111	-1.84093	1.35852	4.18608	1.43505	-3.03135	19.4891
2.9240	-2.51555	1.05704	-0.314305	1.66459	2.66211	-0.0865979	-14.02	17.0511
2.9247	-4.34858	-3.22824	-1.84093	-1.69144	1.4468	-2.2268	-10.6855	11.859
2.9253	-3.73627	-5.37088	-0.898015	-2.60965	-1.29248	-2.53608	2.72822	7.28397
2.9260	-4.65279	-5.05663	-1.84093	-0.166459	-1.90978	-1.91753	9.47298	7.901
2.9267	-5.87351	-5.37088	-4.26557	-0.778598	-1.29248	-3.45155	11.2918	8.20199
2.9273	-4.65279	-7.79921	-3.36756	-3.52249	-4.35969	-5.28247	19.8554	5.14693
2.9280	-3.43207	-10.5418	0	-3.21642	-9.24024	-4.66392	29.0252	1.18891
2.9287	-3.12786	-11.7702	2.73895	-1.69144	-8.62294	-3.14227	22.2804	-1.56515
2.9293	-1.90714	-16.6554	3.36756	-1.69144	-4.64905	-2.83299	4.2439	-3.08515
2.9300	-2.81975	-24.8832	2.46954	-0.778598	-1.60113	-3.14227	-5.75957	-3.08515
2.9307	-3.43207	-27.94	2.73895	0.44568	0.231488	-2.2268	-3.94076	-3.70218
2.9313	-1.59903	-24.8832	5.52279	-0.472529	2.35346	-1.91753	0.909406	-4.92119
2.9320	-0.686413	-23.0548	3.99617	-0.166459	0.540139	-4.05773	3.94076	-6.44119
2.9327	-0.378307	-24.2832	-1.84093	1.97066	-2.21843	-7.71958	-3.94076	-9.19525
2.9333	0.53431	-23.0548	-6.1065	1.35852	-1.29248	-7.71958	-16.142	-11.0162
2.9340	0.230104	-21.2264	-5.47789	-1.38537	-0.694465	-5.57938	-12.8075	-10.1133
2.9347	1.14662	-20.9407	-2.42464	-0.778598	-1.29248	-4.05773	-1.21254	-10.4143
2.9353	4.50459	-18.4838	1.84093	1.05245	1.4468	-2.83299	-1.51568	-11.3323
2.9360	3.89228	-16.0555	5.52279	-0.778598	3.27942	-2.2268	-5.1533	-7.97624
2.9367	0.53431	-15.427	6.42081	-3.52249	0.540139	-4.05773	-2.12195	-5.52317
2.9373	1.14662	-7.48495	3.68186	-3.21642	1.4468	-5.57938	-2.12195	-8.57822
2.9380	2.06314	4.99949	-0.314305	-0.166459	4.49473	-3.14227	-6.36584	-9.49624
2.9387	0.230104	3.17111	-1.84093	0.75175	4.49473	0.828866	-8.26044	-6.1402
2.9393	-0.686413	-9.94184	-4.84928	-1.69144	4.18608	0.210309	-8.26044	-6.1402
2.9400	-0.0741014	-16.0555	-7.90254	-3.21642	6.32734	-3.45155	-6.06271	-7.35921
2.9407	-0.686413	-15.1413	1.52663	-0.166459	6.63599	-2.83299	-3.03135	-5.22218
2.9413	-1.59903	-15.7413	17.6909	1.66459	6.01869	0.519587	-5.1533	-4.6202
2.9420	-1.29483	-13.5986	22.8994	-1.0793	6.01869	0.210309	-7.35103	-6.75723
2.9427	0.230104	-9.62759	18.9481	-2.30358	5.11203	-0.0865979	-4.54703	-7.6602
2.9433	2.06314	-8.7134	14.952	-0.778598	5.11203	1.74433	-4.54703	-7.05822
2.9440	2.06314	-5.97082	9.47406	-1.0793	6.63599	0.828866	-6.74476	-6.44119
2.9447	2.06314	-3.22824	4.26557	-0.778598	5.11203	-1.91753	-4.54703	-6.44119
2.9453	4.19648	-4.14244	4.89418	0.139611	2.0641	-2.2268	-3.94076	-7.05822
2.9460	4.80879	-5.05663	6.42081	-1.69144	0.540139	-2.2268	-5.75957	-6.44119
2.9467	2.97576	-3.22824	6.42081	-2.60965	-0.385814	-1.62062	-3.03135	-4.6202
2.9473	2.97576	-2.6283	8.26174	0.44568	-2.81644	1.43505	0	-4.92119
2.9480	2.97576	-1.9998	10.3721	1.97066	-5.57501	2.04124	-1.21254	-4.92119
2.9487	4.19648	-1.0856	14.3682	-0.472529	-6.79032	-0.0865979	0.303135	-2.16713
2.9493	7.55445	-1.0856	22.0014	-1.0793	-6.79032	0.828866	1.81881	-0.948119
2.9500	8.47096	0.142843	27.4793	0.139611	-6.79032	2.35051	-0.909406	-2.16713
2.9507	6.63793	0.428528	27.4793	0.75175	-6.48167	-1.31134	-1.81881	-2.78416
2.9513	9.38748	-0.77135	22.8994	-0.778598	-5.88366	-3.14227	1.51568	-2.16713
2.9520	10.9124	0.428528	17.6909	-3.21642	-5.88366	-1.31134	1.51568	-1.26416
2.9527	7.25024	3.17111	23.7974	-3.52249	-4.64905	-1.00206	-2.12195	1.4899
2.9533	7.85865	3.17111	35.6961	-0.166459	-1.29248	-1.91753	-3.94076	0.571882
2.9540	11.2166	-2.31405	26.5813	1.66459	0.540139	-0.395876	-3.03135	-3.08515
2.9547	7.85865	-11.1703	-1.52663	-0.778598	0.540139	0.210309	-0.303135	-4.00317
2.9553	6.94603	-16.6554	-21.0585	-2.60965	0.231488	-0.705154	2.72822	-3.70218
2.9560	10.9124	-17.8839	-32.0143	-2.30358	-1.29248	-0.395876	4.2439	-4.6202
2.9567	7.85865	-26.1116	-45.4396	-2.30358	-3.74239	0.519587	4.2439	-3.38614
2.9573	2.97576	-39.5388	-49.4357	-1.69144	-4.64905	0.210309	2.12195	-0.948119
2.9580	4.50459	-45.3382	-42.1169	0.139611	-3.74239	-0.395876	2.42508	-0.030099
2.9587	6.02952	-47.4809	-25.9077	0.75175	-0.694465	-1.31134	8.56357	0.571882
2.9593	6.02952	-52.966	3.05325	1.35852	1.4468	0.210309	10.9887	0.571882
2.9600	6.94603	-50.2235	30.5325	1.05245	-0.0771627	3.87216	2.42508	-0.346139
2.9607	5.41721	-37.1105	43.6436	0.139611	-0.0771627	3.26598	-5.75957	2.40792
2.9613	3.58807	-27.3401	57.0689	1.05245	2.35346	0.519587	-3.94076	4.22891
2.9620	6.33372	-11.7702	67.1716	1.97066	-0.385814	-0.0865979	1.21254	-0.948119
2.9627	7.55445	16.5983	51.2767	-1.69144	-3.12509	0.519587	1.81881	-4.00317
2.9633	5.113	33.9965	25.6383	-3.21642	2.0641	0.519587	-10.3824	-0.346139
2.9640	3.89228	35.225	19.8461	-0.472529	5.42068	2.9567	-29.6315	0.872872
2.9647	2.97576	49.8806	27.4793	-1.69144	2.0641	4.49072	-34.1785	-0.647129
2.9653	2.06314	72.1641	34.4838	-2.91035	2.35346	1.74433	-24.4024	-0.647129
2.9660	2.67155	67.5646	35.6961	1.05245	6.94465	-0.705154	-16.7482	-1.56515
2.9667	2.06314	48.9664	30.2182	4.10778	4.18608	-0.0865979	-8.26044	-3.38614
2.9673	0.230104	46.2239	23.7974	1.97066	-2.81644	0.519587	1.51568	-4.92119
2.9680	-0.378307	44.3669	18.0052	-0.166459	-4.95771	0.828866	1.51568	-6.75723
2.9687	-1.59903	26.0831	6.1065	-1.69144	-5.57501	1.12577	4.2439	-7.6602
2.9693	-3.12786	10.7989	-2.11034	-2.60965	-5.88366	1.12577	13.7169	-6.75723
2.9700	-2.21134	8.68483	3.68186	-1.0793	-2.21843	0.519587	8.86671	-9.49624
2.9707	-2.51555	10.5132	9.15976	-1.0793	1.75545	0.519587	-3.63762	-13.7703
2.9713	-4.34858	11.4274	7.31883	-2.91035	2.0641	0.519587	-1.81881	-13.7703
2.9720	-2.51555	10.7989	10.1027	-1.0793	2.66211	1.43505	-2.72822	-12.2503
2.9727	-0.990619	6.22794	14.952	1.05245	6.01869	3.26598	-15.8388	-12.2503
2.9733	-3.12786	1.34272	15.5806	-0.778598	6.94465	2.35051	-14.9294	-12.2503
2.9740	-3.43207	-0.485665	19.2175	-2.60965	5.71004	-0.0865979	-1.21254	-13.7703
2.9747	-0.686413	-1.71411	22.8994	-1.69144	5.11203	-0.395876	1.51568	-14.9893
2.9753	-1.29483	-1.9998	13.4253	-1.99751	5.11203	0.519587	-0.606271	-12.2503
2.9760	-3.12786	1.34272	-3.36756	-2.91035	3.58807	-0.395876	1.21254	-9.19525
2.9767	-0.990619	5.31375	-13.111	-0.778598	2.97077	-0.0865979	-4.2439	-8.27723
2.9773	0.230104	7.77064	-18.3195	-0.166459	2.0641	1.43505	-10.3824	-4.00317
2.9780	-1.59903	7.45638	-18.3195	-2.91035	-0.385814	0.828866	-4.54703	2.70891
2.9787	-2.51555	0.742782	-5.47789	-3.52249	-0.694465	-0.705154	-0.303135	8.20199
2.9793	-3.43207	-8.42771	7.94744	-0.778598	3.58807	-0.705154	-2.72822	9.72199
2.9800	-5.2612	-10.5418	5.52279	-0.472529	5.11203	-0.395876	1.51568	5.14693
2.9807	-4.04048	-10.5418	-3.05325	-1.0793	1.4468	-1.31134	4.2439	-0.346139
2.9813	-1.90714	-14.1986	-5.16359	0.139611	1.4468	-1.91753	-3.94076	-3.08515
2.9820	-3.43207	-13.9129	-9.42916	-0.778598	6.32734	-0.395876	-7.65417	-4.6202
2.9827	-4.34858	-8.42771	-18.5889	-1.99751	6.63599	1.12577	0	-5.83921
2.9833	-2.51555	-10.5418	-20.4299	0.139611	3.58807	2.65979	9.16984	-2.78416
2.9840	-2.51555	-18.7981	-13.7396	1.35852	5.11203	4.49072	18.3397	1.4899
2.9847	-3.12786	-19.398	-5.47789	-0.472529	6.94465	2.9567	26.2212	3.62693
2.9853	-2.51555	-11.456	0	-0.778598	6.01869	0.519587	22.8867	3.0099
2.9860	-1.90714	-4.45669	-2.42464	-0.778598	6.01869	1.12577	12.5043	1.4899
2.9867	-2.81975	-1.9998	-13.7396	-2.30358	8.15996	2.04124	7.9573	2.10693
2.9873	-5.2612	0.742782	-14.6377	-3.82855	11.8252	-0.705154	1.81881	4.54495
2.9880	-5.87351	4.99949	4.57988	-1.99751	16.3971	-1.31134	-15.2326	4.22891
2.9887	-3.73627	8.68483	17.6909	1.35852	14.5645	0.519587	-26.8275	2.40792
2.9893	-3.12786	14.7699	3.68186	2.8835	7.85131	0.210309	-25.6149	0.571882
2.9900	-4.957	22.712	-8.84545	-0.166459	9.68392	0.519587	-30.5409	-3.08515
2.9907	-4.957	23.3119	6.1065	-1.69144	15.7991	3.26598	-36.3005	-4.92119
2.9913	-4.65279	15.3984	23.7974	1.05245	11.5165	2.65979	-21.9773	-1.56515
2.9920	-6.17772	10.5132	20.4748	0.44568	2.97077	-0.395876	-7.35103	0.571882
2.9927	-6.17772	9.28477	12.8416	-3.52249	2.35346	-0.705154	-13.7169	-1.26416
2.9933	-5.2612	6.54219	11.8987	-2.30358	7.85131	1.12577	-17.6576	-2.16713
2.9940	-4.34858	2.57117	9.15976	1.97066	14.2558	-0.395876	-8.26044	-1.26416
2.9947	-3.43207	-1.71411	6.1065	1.05245	15.7991	-3.45155	-3.33449	-2.16713
2.9953	-2.81975	-6.57076	7.31883	-1.69144	10.8992	-5.28247	-0.606271	-4.30416
2.9960	-4.04048	-9.62759	4.57988	-1.38537	8.15996	-4.97319	4.2439	-4.6202
2.9967	-5.2612	-9.94184	-4.26557	-0.778598	7.2533	-2.83299	5.53222	-2.16713
2.9973	-7.09424	-8.7134	-13.111	-1.38537	-5.26636	-1.91753	10.6855	0.571882
2.9980	-9.53569	-8.7134	-21.0585	-0.472529	-23.8819	-4.97319	15.2326	0.571882
2.9987	-8.31496	-10.5418	-27.4344	0.44568	-27.5471	-5.88866	4.92595	-1.86614
2.9993	-7.09424	-11.7702	-31.1162	-0.778598	-19.0013	-2.2268	-7.35103	-5.22218
3.0000	-7.39844	-11.1703	-32.3286	-1.69144	-14.4294	-1.62062	-7.9573	-7.6602
3.0007	-6.17772	-10.856	-32.0143	1.05245	-14.1208	-2.83299	-8.26044	-8.87921
3.0013	-4.65279	-10.856	-25.6383	3.80171	-13.1948	-1.31134	-3.03135	-8.57822
3.0020	-4.34858	-9.62759	-17.3766	1.66459	-12.9055	-1.31134	12.2012	-6.75723
3.0027	-2.81975	-8.11346	-10.0578	-1.38537	-15.0274	-2.2268	21.0679	-4.92119
3.0033	-2.81975	-8.42771	7.04942	-0.778598	-15.3361	0.828866	17.1271	-2.78416
3.0040	-4.34858	-10.856	28.3773	-0.472529	-10.1469	1.74433	2.42508	-0.647129
3.0047	-0.686413	-13.2844	32.9572	-1.0793	-4.35969	0.210309	-16.7482	0.270891
3.0053	2.67155	-12.3702	22.0014	-0.166459	-4.64905	1.43505	-14.02	1.4899
3.0060	-0.378307	-10.2561	11.8987	-0.166459	-5.88366	1.43505	5.83536	3.32594
3.0067	-2.21134	-8.7134	3.36756	-0.778598	-3.12509	-1.31134	-0.303135	3.32594
3.0073	-0.378307	-8.42771	0.628611	1.05245	-2.21843	-1.00206	-24.0993	1.4899
3.0080	-1.29483	-10.5418	8.84545	1.97066	-4.05104	-0.705154	-22.2804	3.0099
3.0087	-2.51555	-12.3702	15.8949	0.44568	-2.81644	-3.14227	-5.75957	5.14693
3.0093	-0.686413	-11.456	13.1559	0.44568	-1.60113	-2.53608	-3.94076	3.62693
3.0100	1.14662	-11.1703	8.26174	1.05245	-5.26636	-0.395876	-3.63762	3.32594
3.0107	2.06314	-12.3702	6.1065	-0.778598	-6.79032	-1.31134	5.22908	3.32594
3.0113	2.06314	-9.62759	3.68186	-1.69144	-3.43374	-0.705154	4.54703	-0.030099
3.0120	-0.686413	-6.88501	0.942916	-0.166459	-3.12509	0.828866	-3.03135	-1.86614
3.0127	-0.686413	-8.11346	0.628611	-0.778598	-8.31428	-1.00206	-3.94076	1.18891
3.0133	2.97576	-8.11346	2.73895	-0.778598	-12.9055	-2.2268	-0.606271	2.70891
3.0140	3.89228	-5.37088	2.73895	1.05245	-14.4294	-0.395876	-1.21254	2.40792
3.0147	1.14662	-5.97082	0.942916	0.75175	-14.1208	-0.0865979	-0.303135	3.0099
3.0153	0.53431	-7.79921	0.628611	-0.778598	-13.5035	-0.395876	5.22908	2.10693
3.0160	2.06314	-6.88501	0	-0.778598	-12.2882	0.519587	8.56357	0.571882
3.0167	2.97576	-7.48495	-0.58371	-0.778598	-10.4555	0.519587	6.44163	3.62693
3.0173	2.67155	-10.2561	1.21232	-2.30358	-8.62294	-0.0865979	3.03135	7.901
3.0180	1.45083	-9.94184	1.84093	-3.52249	-9.5296	-0.705154	2.42508	8.20199
3.0187	1.14662	-8.11346	-0.898015	-2.60965	-9.83825	-1.62062	4.2439	8.20199
3.0193	1.14662	-9.62759	0.314305	-1.0793	-7.71627	-1.91753	6.44163	7.901
3.0200	1.45083	-13.2844	4.57988	-1.0793	-5.88366	-1.31134	7.0479	4.84594
3.0207	2.97576	-14.1986	6.73512	-2.60965	-6.17302	-2.2268	3.63762	3.32594
3.0213	3.89228	-12.9987	8.57605	-2.30358	-4.35969	-2.53608	-1.51568	6.98297
3.0220	3.89228	-10.5418	10.1027	0.44568	-1.60113	-0.395876	-5.45644	9.12001
3.0227	3.58807	-8.42771	5.7922	-1.0793	-3.12509	1.12577	-6.06271	5.14693
3.0233	0.53431	-7.48495	-1.84093	-3.52249	-4.64905	1.43505	-2.42508	1.4899
3.0240	-0.686413	-5.97082	-4.57988	0.139611	-1.90978	0.828866	3.33449	2.40792
3.0247	3.28386	-3.5425	2.73895	3.18957	1.13815	-0.395876	4.2439	1.4899
3.0253	4.19648	-5.97082	9.15976	0.139611	0.540139	-0.395876	0.606271	-1.26416
3.0260	0.53431	-15.1413	4.57988	-1.99751	-1.29248	1.43505	0.606271	-0.647129
3.0267	0.230104	-22.4549	-3.95127	0.139611	-2.81644	3.26598	2.42508	0.571882
3.0273	2.06314	-22.7691	-4.57988	-0.166459	0.540139	3.26598	-0.303135	-2.16713
3.0280	2.06314	-23.3691	-1.21232	-2.91035	4.49473	1.43505	-3.03135	-1.86614
3.0287	1.75503	-25.5117	-0.898015	-2.60965	1.4468	0.519587	0	1.18891
